Offset(P)            #Ptr   #Hnd Access Name
0x000000003f0ffa80      1      1 ------ \Device\Afd\Endpoint
0x000000003f1008b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f101240      1      1 ------ \Device\Afd\Endpoint
0x000000003f1012f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f1014c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f101a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f1033b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f104800      1      1 ------ \Device\Afd\Endpoint
0x000000003f104db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f106428      1      1 ------ \Device\Afd\Endpoint
0x000000003f106750      8      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads\DumpIt.exe
0x000000003f107038      1      1 ------ \Device\Afd\Endpoint
0x000000003f107100      1      1 ------ \Device\Afd\Endpoint
0x000000003f1072d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f1074c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f107a80      1      1 ------ \Device\Afd\Endpoint
0x000000003f10a300      1      1 ------ \Device\Afd\Endpoint
0x000000003f10a8b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f10b1f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f10b5e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f10bb98      1      1 ------ \Device\Afd\Endpoint
0x000000003f10c240      1      1 ------ \Device\Afd\Endpoint
0x000000003f10c630      1      1 ------ \Device\Afd\Endpoint
0x000000003f10c8b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f10ca80      1      1 ------ \Device\Afd\Endpoint
0x000000003f10d348      1      1 ------ \Device\Afd\Endpoint
0x000000003f10dd00      8      0 R--r-d \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads\DumpIt.exe
0x000000003f10e490      2      2 RW-rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db
0x000000003f10e8b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f10f038      1      1 ------ \Device\Afd\Endpoint
0x000000003f10f0f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f10f2c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f111220      1      1 ------ \Device\Afd\Endpoint
0x000000003f112580      1      1 ------ \Device\Afd\Endpoint
0x000000003f113240      1      1 ------ \Device\Afd\Endpoint
0x000000003f113410      1      1 ------ \Device\Afd\Endpoint
0x000000003f1139c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f113f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f114288      1      1 ------ \Device\Afd\Endpoint
0x000000003f1144a8      1      1 ------ \Device\Afd\Endpoint
0x000000003f114560      1      1 ------ \Device\Afd\Endpoint
0x000000003f115270      1      1 ------ \Device\Afd\Endpoint
0x000000003f115998      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\acppage.dll.mui
0x000000003f11b258      1      1 ------ \Device\Afd\Endpoint
0x000000003f11b6a8      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f11d230      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000003f120200      3      1 RWD--- \Device\HarddiskVolume1\Windows\Temp\TMP7901FCFABF349A76
0x000000003f121408      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\user32.dll.mui
0x000000003f121a78      1      1 ------ \Device\Afd\Endpoint
0x000000003f12d8d8      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000003f12dd58      1      1 ------ \Device\Afd\Endpoint
0x000000003f12de10      1      1 ------ \Device\Afd\Endpoint
0x000000003f12dec8      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads\DumpIt.exe
0x000000003f12df80      3      1 ------ \Device\HarddiskVolume1\Users\0xSh3rl0ck\Downloads\DumpIt.exe
0x000000003f208038      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\gameux.dll
0x000000003f2086c8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\gameux.dll.mui
0x000000003f20a2e8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mstsc.exe
0x000000003f20a3a0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\SnippingTool.exe.mui
0x000000003f20a458      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SnippingTool.exe
0x000000003f20a510      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SyncCenter.dll
0x000000003f20a5c8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\mblctr.exe.mui
0x000000003f20a680      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mblctr.exe
0x000000003f20a970      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SNTSearch.dll
0x000000003f20aa28      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\SoundRecorder.exe.mui
0x000000003f20ab78      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SoundRecorder.exe
0x000000003f20b038      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\MdSched.exe
0x000000003f20b108      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\miguiresource.dll
0x000000003f20b418      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\recdisc.exe.mui
0x000000003f20b568      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\sdcpl.dll.mui
0x000000003f20b620      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\msconfig.exe.mui
0x000000003f20bcc8      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msra.exe
0x000000003f20bd80      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ieframe.dll
0x000000003f20bf80      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\api-ms-win-core-synch-l1-2-0.dll
0x000000003f2103a8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\batt.dll
0x000000003f210558      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\clfs.sys
0x000000003f2107d0      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\WFS.exe
0x000000003f210b90      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\MdSched.exe
0x000000003f210ec8      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f210f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f211200      1      1 ------ \Device\Afd\Endpoint
0x000000003f211b30      1      1 ------ \Device\Afd\Endpoint
0x000000003f213248      1      1 ------ \Device\Afd\Endpoint
0x000000003f271748      1      1 ------ \Device\Afd\Endpoint
0x000000003f2729d8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2755a8      1      1 ------ \Device\Afd\Endpoint
0x000000003f275a78      1      1 ------ \Device\Afd\Endpoint
0x000000003f275b58      1      1 ------ \Device\Afd\Endpoint
0x000000003f275d50      1      1 ------ \Device\Afd\Endpoint
0x000000003f276138      1      1 ------ \Device\Afd\Endpoint
0x000000003f276208      1      1 ------ \Device\Afd\Endpoint
0x000000003f277208      1      1 ------ \Device\Afd\Endpoint
0x000000003f277db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f278378      1      1 ------ \Device\Afd\Endpoint
0x000000003f2787b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f27d348      1      1 ------ \Device\Afd\Endpoint
0x000000003f280470      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\calc.exe
0x000000003f287228      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mmsys.cpl
0x000000003f2873a8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mmsys.cpl
0x000000003f287558      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\tzres.dll
0x000000003f2877f0      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dmocx.dll
0x000000003f287b38      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\advpack.dll
0x000000003f287d08      3      0 R--rwd \Device\HarddiskVolume1\Windows\System32\d3d10.dll
0x000000003f287f80      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\Query.dll
0x000000003f2881c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f288280      1      1 ------ \Device\Afd\Endpoint
0x000000003f288338      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\user32.dll.mui
0x000000003f288838      1      1 ------ \Device\Afd\Endpoint
0x000000003f289530      1      1 ------ \Device\Afd\Endpoint
0x000000003f2899d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f28bb20      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-1e0-0
0x000000003f28bcd0      2      1 ------ \Device\Afd\Endpoint
0x000000003f28c988      2      1 ------ \Device\Afd\Endpoint
0x000000003f28ce10      2      1 ------ \Device\Afd\Endpoint
0x000000003f28cf80      2      1 ------ \Device\Afd\Endpoint
0x000000003f2a8790      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\wbem\vdswmi.dll
0x000000003f2a93b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2aab88      1      1 ------ \Device\Afd\Endpoint
0x000000003f2abc38      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ac360      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ad300      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ad8b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ae648      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ae720      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ae9a0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2aef80      1      1 ------ \Device\Afd\Endpoint
0x000000003f2af3a0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2af590      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b03b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b2208      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b22c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b2d60      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b3300      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b38b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b53e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b55e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b5d60      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b6258      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b6328      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b6778      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b7168      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b7670      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b8248      1      1 ------ \Device\Afd\Endpoint
0x000000003f2b9b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ba9c8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2baf80      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bb280      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bc3b8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\DHCPQEC.DLL
0x000000003f2bc588      8      0 R--rwd \Device\HarddiskVolume1\Windows\Web\Wallpaper\Characters\Desktop.ini
0x000000003f2bc8a8      7      0 R--rwd \Device\HarddiskVolume1\Windows\Fonts\upcli.ttf
0x000000003f2bd508      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bdd58      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003f2bde10      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bdec8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bdf80      1      1 ------ \Device\Afd\Endpoint
0x000000003f2be580      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bf298      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bfec8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2bff80      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c0b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c1180      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c1918      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c1b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c2370      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c2428      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c4460      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c54d0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c6038      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c60f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c6630      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c68b0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c6f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c7258      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c7310      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c7d50      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c81f0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c85e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c8b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c9420      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\esrb.rs
0x000000003f2c9610      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\osk.exe
0x000000003f2c99d8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2c9d28      3      0 R--rwd \Device\HarddiskVolume1\Windows\assembly\NativeImages_v2.0.50727_32\System\b4f5d656f48ff93189156f5b53a651c0\System.ni.dll
0x000000003f2c9f80      4      0 R--rwd \Device\HarddiskVolume1\Windows\assembly\GAC_32\System.Transactions\2.0.0.0__b77a5c561934e089\System.Transactions.dll
0x000000003f2ca648      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ca850      1      1 ------ \Device\Afd\Endpoint
0x000000003f2cb340      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\NlsData0003.dll
0x000000003f2cb4c8      8      0 R--rwd \Device\HarddiskVolume1\Windows\assembly\GAC_32\mscorlib\2.0.0.0__b77a5c561934e089\sorttbls.nlp
0x000000003f2cc2a0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2cc358      1      1 ------ \Device\Afd\Endpoint
0x000000003f2cc670      1      1 ------ \Device\Afd\Endpoint
0x000000003f2cd3b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2ce5a8      2      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sppcomapi.dll
0x000000003f2ce788      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\NlsData000c.dll
0x000000003f2cedd0      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mblctr.exe
0x000000003f2cee88      7      0 R--rwd \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework\v2.0.50727\mscorwks.dll
0x000000003f2cf4c0      8      0 R--rwd \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework\v2.0.50727\CONFIG\machine.config
0x000000003f2cf5b0      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\ELSCore.dll
0x000000003f2cf8f8      5      0 R--rwd \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework\v2.0.50727\Culture.dll
0x000000003f2cf9b0      7      0 R--rwd \Device\HarddiskVolume1\Windows\Microsoft.NET\Framework\v2.0.50727\mscorrc.dll
0x000000003f2d01d8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d12a0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d2228      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d22e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d2888      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d2940      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d2bc0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d2db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d3280      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d3838      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d3f80      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d4b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d5328      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d5638      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d56f8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d5860      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d6a48      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d6b38      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d6bf0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d8300      1      1 ------ \Device\Afd\Endpoint
0x000000003f2d93b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2da270      1      1 ------ \Device\Afd\Endpoint
0x000000003f2dac10      1      1 ------ \Device\Afd\Endpoint
0x000000003f2db208      1      1 ------ \Device\Afd\Endpoint
0x000000003f2db2c0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2dbe58      1      1 ------ \Device\Afd\Endpoint
0x000000003f2dc480      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\iscsicpl.dll
0x000000003f2dc630      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\oleaccrc.dll
0x000000003f2dc7b0      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\mdminst.dll
0x000000003f2dcb38      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\SensorsCpl.dll
0x000000003f2dcd08      8      0 R--rwd \Device\HarddiskVolume1\Windows\System32\devmgmt.msc
0x000000003f2dcf80      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\pngfilt.dll
0x000000003f2de800      1      1 ------ \Device\Afd\Endpoint
0x000000003f2dedb8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2df320      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e0348      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e0470      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e15e0      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e18b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e2470      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e2910      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e2d60      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e3300      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e38b8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e4190      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e4360      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e4918      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e4db8      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e5208      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e5b98      1      1 ------ \Device\Afd\Endpoint
0x000000003f2e6038      6      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sdcpl.dll
0x000000003f2e63b8      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\bthci.dll
0x000000003f2e6538      7      0 R--rwd \Device\HarddiskVolume1\Windows\System32\sccls.dll
0x000000003f2e6660      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\cscdll.dll
0x000000003f2e68f0      4      0 R--rwd \Device\HarddiskVolume1\Windows\System32\imgutil.dll
